edge_uid,activity_type,hour,total_trip_count,forward_trip_count,reverse_trip_count,forward_people_count,reverse_people_count,forward_commute_trip_count,reverse_commute_trip_count,forward_leisure_trip_count,reverse_leisure_trip_count,forward_male_people_count,reverse_male_people_count,forward_female_people_count,reverse_female_people_count,forward_unspecified_people_count,reverse_unspecified_people_count,forward_18_34_people_count,reverse_18_34_people_count,forward_35_54_people_count,reverse_35_54_people_count,forward_55_64_people_count,reverse_55_64_people_count,forward_65_plus_people_count,reverse_65_plus_people_count,forward_average_speed_meters_per_second,reverse_average_speed_meters_per_second,osm_reference_id,ride_count,ebike_ride_count
411334646,"Ride,EBikeRide",2022-03-16T18,35,30,5,30,5,5,0,25,5,20,5,10,5,0,0,20,5,0,0,5,0,0,0,4.33,5.17,491212832,35,0
411334646,"Ride,EBikeRide",2022-12-30T15,5,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-03-15T08,10,5,5,5,5,5,5,0,0,5,5,0,0,0,0,0,0,0,5,0,0,0,0,0.0,6.3,491212832,10,0
411334646,"Ride,EBikeRide",2022-05-14T09,35,15,20,15,20,0,0,10,20,10,10,0,10,0,0,5,10,5,5,0,0,0,0,4.68,5.91,491212832,35,0
411334646,"Ride,EBikeRide",2022-08-29T18,35,20,15,20,15,5,5,20,10,15,10,5,0,0,5,15,5,5,5,0,0,0,0,6.34,5.64,491212832,35,0
411334646,"Ride,EBikeRide",2022-11-02T17,45,30,15,30,15,10,5,20,5,25,10,5,0,5,0,10,5,15,5,5,0,0,0,6.46,6.34,491212832,45,0
411334646,"Ride,EBikeRide",2022-10-09T18,10,5,5,5,5,0,0,5,5,5,5,0,0,0,0,5,5,0,0,0,0,0,0,5.77,5.99,491212832,10,0
411334646,"Ride,EBikeRide",2022-09-10T10,30,25,5,25,5,5,0,20,5,15,5,5,0,0,0,5,0,10,0,5,0,0,0,4.05,6.15,491212832,30,0
411334646,"Ride,EBikeRide",2022-07-01T21,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.0,0.0,491212832,5,0
411334646,"Ride,EBikeRide",2022-07-09T16,20,15,5,15,5,0,0,15,5,10,5,5,0,0,0,5,0,5,5,0,0,0,0,5.82,6.68,491212832,20,0
411334646,"Ride,EBikeRide",2022-10-23T16,15,10,5,10,5,0,0,10,5,5,5,0,0,0,0,5,5,5,0,0,0,0,0,7.36,5.17,491212832,15,0
411334646,"Ride,EBikeRide",2022-06-15T08,20,10,10,10,10,5,0,5,5,10,5,0,0,0,0,0,0,5,5,5,0,0,0,6.56,6.26,491212832,20,0
411334646,"Ride,EBikeRide",2022-08-05T16,20,10,10,10,10,5,0,5,10,5,10,5,0,0,0,5,5,5,5,0,0,0,0,7.19,5.23,491212832,20,0
