"DOCTNMBR","AGENCY","ACCDDATE","ACCDHOUR","COUNTY","CNTYCODE","MUNICIPALITY","MUNITYPE","MUNICODE","ONRDWY","ONRDWYDIR","ATRDWY","INTDIS","INTDIR","LATITUDE","LONGITUDE","INJSVR","TOTFATL","TOTINJ","TOTVEH","MNRCOLL","ACCDTYPE","AGGRFLAG","ATVFLAG","BIKEFLAG","BUSFLAG","CMVFLAG","CONSZONE","DEERFLAG","DISTRCTD","IMPAIRED","INTRFLAG","LANEDP1U","LANEDP2U","MCYCFLAG","OCCPPROT","PEDFLAG","SPEEDFLAG","TEENDRVR","65+DRVR","GOVTPROP"
01L03XHJQC,"MADISON POLICE DEPARTMENT","12/13/2020","19","DANE","13","MADISON","C","1373","MCKENNA BLVD","","RAYMOND RD",".01","N","43.031891","-89.496922","A","0","1","1","1","5","","","","","","","","","","Y","","","","","Y","","","",""
01L0CZ7RCN,"MADISON POLICE DEPARTMENT","01/05/2021","17","DANE","13","MADISON","C","1373","151 E WASHINGTON AVE","S","113 1ST ST","0","W","43.092269","-89.359438","C","0","1","1","1","5","","","","","","","","","","Y","","","","","Y","","","Y",""
01L01VRP6P,"MADISON POLICE DEPARTMENT","01/15/2021","17","DANE","13","MADISON","C","1373","WILLIAMSON ST","","S BREARLY ST",".01","W","43.080704","-89.367919","C","0","1","1","1","9","","","","","","","","","","Y","","","","","Y","","","Y",""
01L0F3SSLG,"MADISON POLICE DEPARTMENT","01/30/2021","18","DANE","13","MADISON","C","1373","REGENT ST","","S BROOKS ST",".01","W","43.06767","-89.402641","B","0","1","1","5","5","","","","","","","","","","Y","","","","","Y","","","",""
01L0F7HWVV,"MADISON POLICE DEPARTMENT","02/04/2021","11","DANE","13","MADISON","C","1373","RAYMOND RD","","MCKENNA BLVD","0","E","43.031783","-89.496907","B","0","1","1","1","1","","","","","","","","","","Y","","","","","Y","","","Y",""
01L01VRP6W,"MADISON POLICE DEPARTMENT","03/20/2021","13","DANE","13","MADISON","C","1373","N LIVINGSTON ST","S","151 E WASHINGTON AVE","0","N","43.081101","-89.375248","A","0","1","1","0","1","","","","","","","","","","Y","","","","","Y","","Y","",""
01L0TVJ8WG,"MADISON POLICE DEPARTMENT","03/28/2021","22","DANE","13","MADISON","C","1373","S INGERSOLL ST","","WILLIAMSON ST","0","S","43.08196","-89.36607","O","0","0","1","1","5","Y","","","","","","","","","Y","","","","","Y","","","",""
01L1JP713C,"MADISON POLICE DEPARTMENT","04/03/2021","21","DANE","13","MADISON","C","1373","151 E WASHINGTON AVE","N","MENDOTA ST","0","W","43.118826","-89.321442","K","1","0","1","1","5","Y","","","","","","","","Y","Y","","","","","Y","Y","","",""
01L01VRP72,"MADISON POLICE DEPARTMENT","04/11/2021","1","DANE","13","MADISON","C","1373","W GORHAM ST","","N BROOM ST","0","E","43.074214","-89.392538","A","0","1","1","0","1","","","","","","","","","","Y","","","","","Y","","","",""
01L0GZCGGH,"MADISON POLICE DEPARTMENT","04/16/2021","16","DANE","13","MADISON","C","1373","S PARK ST","","CHANDLER ST",".01","S","43.06415","-89.400726","B","0","1","1","5","5","","","","","","","","","","Y","","","","","Y","","Y","",""
01L0TVJ8WJ,"MADISON POLICE DEPARTMENT","04/26/2021","14","DANE","13","MADISON","C","1373","151 JOHN NOLEN DR","N","151",".02","S","43.06812","-89.384704","A","0","1","1","5","1","","","","","","","","","","Y","","","","","Y","","","",""
01L01VRP75,"MADISON POLICE DEPARTMENT","04/28/2021","22","DANE","13","MADISON","C","1373","N PARK ST","","UNIVERSITY AVE","0","N","43.073302","-89.400684","B","0","1","1","1","1","","","","","","","","","","Y","","","","","Y","","","",""
01L0WGNQ9H,"MADISON POLICE DEPARTMENT","04/28/2021","16","DANE","13","MADISON","C","1373","S MIDVALE BLVD","","YUMA DR",".01","N","43.045852","-89.451176","B","0","1","1","5","5","","","","","","","","","","Y","","","","","Y","","","",""
01L1JJ8VND,"MADISON POLICE DEPARTMENT","05/22/2021","13","DANE","13","MADISON","C","1373","OHIO AVE","","ATWOOD AVE",".01","N","43.093833","-89.347178","A","0","2","1","1","5","","","","","","","","","","Y","","","","Y","Y","Y","","",""
01L0FQBC9N,"MADISON POLICE DEPARTMENT","05/31/2021","19","DANE","13","MADISON","C","1373","ROSEMARY AVE","","MILWAUKEE ST",".01","N","43.09992","-89.337548","C","0","1","1","1","5","","","","","","","","","","Y","","","","","Y","","","Y",""
01L0CPTJPQ,"MADISON POLICE DEPARTMENT","06/14/2021","7","DANE","13","MADISON","C","1373","W VALLEY RIDGE DR","","KOTTKE DR","0","S","43.047289","-89.510909","A","0","1","1","1","5","","","","","","","","","","Y","","","","","Y","","","",""
01L00W4SPG,"MADISON POLICE DEPARTMENT","06/20/2021","15","DANE","13","MADISON","C","1373","W JOHNSON ST","","N BASSETT ST","0","E","43.07231","-89.393481","B","0","1","1","1","1","","","","","","","","","","Y","","","","","Y","","","Y",""
01L0HPL4H6,"MADISON POLICE DEPARTMENT","06/22/2021","13","DANE","13","MADISON","C","1373","E MAIN ST","","S WEBSTER ST","0","E","43.07534","-89.380944","B","0","1","1","5","5","","","","","","","","","","Y","","","","","Y","","","",""
01L0FP3B03,"MADISON POLICE DEPARTMENT","06/26/2021","1","DANE","13","MADISON","C","1373","151 E WASHINGTON AVE","","N PATERSON ST","0","W","43.08231","-89.373483","K","1","0","1","1","5","Y","","","","","","","","","Y","","","","","Y","Y","","",""
01L02PGFJW,"MADISON POLICE DEPARTMENT","07/17/2021","13","DANE","13","MADISON","C","1373","ACEWOOD BLVD","","COTTAGE GROVE RD",".01","N","43.084281","-89.303066","C","0","1","1","1","30","Y","","","","","","","","","Y","","Y","","","Y","Y","","",""
01L062PGG0,"MADISON POLICE DEPARTMENT","08/10/2021","20","DANE","13","MADISON","C","1373","N HENRY ST","","STATE ST",".01","N","43.074937","-89.390181","O","0","0","1","1","5","","","","","","","","","","Y","","","","","Y","","","",""
01L0NQ6N11,"MADISON POLICE DEPARTMENT","08/20/2021","20","DANE","13","MADISON","C","1373","MINERAL POINT RD","","ORCHARD DR","0","","43.060852","-89.456107","C","0","1","1","5","9","","","","","","","","","","Y","","","","","Y","","Y","",""
01L0H1TJRN,"MADISON POLICE DEPARTMENT","09/15/2021","9","DANE","13","MADISON","C","1373","MILWAUKEE ST","","REGAS RD","0","","43.098316","-89.319473","A","0","1","1","1","5","","","","","","","","","","Y","","","","","Y","","","",""
01L0GX4FBR,"MADISON POLICE DEPARTMENT","09/21/2021","8","DANE","13","MADISON","C","1373","MONROE ST","","REGENT ST","0","","43.067714","-89.412881","B","0","1","1","1","5","","","","","","","","","","Y","","","","","Y","","","Y",""
01L0CTJN2R,"MADISON POLICE DEPARTMENT","10/02/2021","3","DANE","13","MADISON","C","1373","S PARK ST","","CHANDLER ST","0","","43.0642","-89.400744","B","0","1","1","1","5","","","","","","","","","Y","Y","","","","","Y","","","",""
01L0TS2F4T,"MADISON POLICE DEPARTMENT","10/19/2021","18","DANE","13","MADISON","C","1373","S INGERSOLL ST","","E WILSON ST","0","","43.082643","-89.366967","B","0","1","1","1","1","","","","","","","","","","Y","","","","","Y","","","",""
01L050LHKF,"MADISON POLICE DEPARTMENT","10/25/2021","18","DANE","13","MADISON","C","1373","N LAKE ST","","W JOHNSON ST","0","","43.072045","-89.397461","C","0","1","1","5","1","","","","","","","","","","Y","","","","","Y","","","",""
01L0F7HWWD,"MADISON POLICE DEPARTMENT","11/03/2021","6","DANE","13","MADISON","C","1373","113 NORTHPORT DR","","NORTHRIDGE TER","0","","43.139306","-89.386882","C","0","1","1","5","1","","","","","","","","","","Y","","","","","Y","","","",""
01L0TS2F55,"MADISON POLICE DEPARTMENT","11/11/2021","6","DANE","13","MADISON","C","1373","UNIVERSITY AVE","","N PARK ST","0","","43.073264","-89.400636","C","0","1","1","0","1","","","","","","","","","","Y","","","","","Y","","","",""
01L0F7HWWH,"MADISON POLICE DEPARTMENT","11/17/2021","17","DANE","13","MADISON","C","1373","151 E WASHINGTON AVE","","BURKE RD",".02","S","43.13321","-89.301184","C","0","1","1","0","1","","","","","","","","","","Y","","","","","Y","","","Y",""
01L0TS2F5D,"MADISON POLICE DEPARTMENT","11/22/2021","17","DANE","13","MADISON","C","1373","113","","ABERG AVE",".05","W","43.112566","-89.3535","C","0","1","1","5","5","","","","","","","","","","Y","","","","","Y","","","",""
01L0FXHJNT,"MADISON POLICE DEPARTMENT","11/29/2021","17","DANE","13","MADISON","C","1373","ODANA RD","","S GAMMON RD",".01","E","43.056581","-89.502744","C","0","1","1","1","5","","","","","","","","","","Y","","","","","Y","","","",""
01L16XM7RD,"MADISON POLICE DEPARTMENT","12/06/2021","17","DANE","13","MADISON","C","1373","UNIVERSITY AVE","","HILL ST","0","","43.075244","-89.443647","B","0","1","1","5","1","","","","","","","","","","Y","","","","","Y","","","",""
01L1K3KD7F,"MADISON POLICE DEPARTMENT","12/10/2021","16","DANE","13","MADISON","C","1373","REGENT ST","","N MIDVALE BLVD",".01","W","43.068226","-89.451373","B","0","1","1","0","1","","","","","","","","","","Y","","","","","Y","","","",""
01L0TT97T5,"MADISON POLICE DEPARTMENT","12/10/2021","16","DANE","13","MADISON","C","1373","SPRING ST","","N PARK ST","0","W","43.069298","-89.400925","B","0","1","1","5","1","","","","","","","","","","Y","","","","","Y","","","",""
01L0DCL4HL,"MADISON POLICE DEPARTMENT","12/13/2021","8","DANE","13","MADISON","C","1373","151 E WASHINGTON AVE","","S PATERSON ST","0","","43.082257","-89.373284","A","0","1","1","1","1","","","","","","","","","","Y","","","","","Y","","","Y",""
01L0SNQ6P0,"MADISON POLICE DEPARTMENT","12/20/2021","9","DANE","13","MADISON","C","1373","D","","012",".04","N","43.033779","-89.407377","B","0","1","1","1","5","","","","","","","","","","Y","","","","","Y","","","",""
01L0C22Z08,"MADISON POLICE DEPARTMENT","01/10/2022","13","DANE","13","MADISON","C","1373","151 E WASHINGTON AVE","","MENDOTA ST","0","","43.119022","-89.321448","C","0","1","1","0","1","","","","","","","","","","Y","","","","","Y","","","Y",""
01L0H0LHKP,"MADISON POLICE DEPARTMENT","01/22/2022","12","DANE","13","MADISON","C","1373","MINERAL POINT RD","","ISLAND DR","0","","43.060806","-89.486516","A","0","1","1","0","1","","","","","","","","","","Y","","","","Y","Y","","","",""
01L00LHJN2,"MADISON POLICE DEPARTMENT","02/07/2022","9","DANE","13","MADISON","C","1373","REGENT ST","","N CHARTER ST","0","","43.067705","-89.405693","B","0","1","1","5","1","","","","","","","","","","Y","","","","","Y","","","",""
01L0GZCGGS,"MADISON POLICE DEPARTMENT","02/07/2022","9","DANE","13","MADISON","C","1373","UNIVERSITY AVE","","N PARK ST","0","","43.073266","-89.400719","O","0","0","1","1","5","","","","","","","","","","Y","","","","","Y","","","",""
01L09WHWS2,"MADISON POLICE DEPARTMENT","02/21/2022","19","DANE","13","MADISON","C","1373","151 E WASHINGTON AVE","","N LIVINGSTON ST","0","","43.081087","-89.37523","B","0","1","1","6","5","","","","","","","","","","Y","","Y","","","Y","","","",""
01L01VRP82,"MADISON POLICE DEPARTMENT","02/23/2022","21","DANE","13","MADISON","C","1373","S INGERSOLL ST","","151",".01","S","43.084641","-89.369563","B","0","1","1","0","1","","","","","","","","","","Y","","","","","Y","","","",""
01L0G4NQ89,"MADISON POLICE DEPARTMENT","02/23/2022","12","DANE","13","MADISON","C","1373","W DOTY ST","","S BASSETT ST","0","","43.068582","-89.388723","B","0","1","1","5","5","","","","","","","","","","Y","","","","","Y","","","",""
01L0CZ7RFL,"MADISON POLICE DEPARTMENT","03/04/2022","19","DANE","13","MADISON","C","1373","NAKOMA RD","","WABAN HILL",".01","S","43.040965","-89.447617","A","0","1","1","5","5","","","","","","","","Y","","Y","","","","","Y","","","",""
01L0F1BQ8L,"MADISON POLICE DEPARTMENT","03/25/2022","13","DANE","13","MADISON","C","1373","UNIVERSITY AVE","","HIGHLAND AVE","0","","43.07213","-89.428781","B","0","1","1","1","5","","","","","","","","","","Y","","","","","Y","","","",""
01L00LHJN4,"MADISON POLICE DEPARTMENT","03/28/2022","19","DANE","13","MADISON","C","1373","CAMPUS DR","","HIGHLAND AVE","0","W","43.072959","-89.428845","C","0","1","1","1","5","","","","","","","","","","Y","","","","","Y","","","",""
01L1K78HK4,"MADISON POLICE DEPARTMENT","03/30/2022","20","DANE","13","MADISON","C","1373","N PARK ST","","S PARK ST",".01","N","43.067717","-89.400969","B","0","1","1","1","5","","","","","","","","","","Y","","","","","Y","","","",""
01L03XHJRM,"MADISON POLICE DEPARTMENT","04/02/2022","9","DANE","13","MADISON","C","1373","N PARK ST","","UNIVERSITY AVE",".01","S","43.073143","-89.400689","B","0","1","1","0","1","","","","","","","","","","Y","","","","","Y","","","",""
01L084FB3D,"MADISON POLICE DEPARTMENT","04/03/2022","19","DANE","13","MADISON","C","1373","D'ONOFRIO DR","","RANDOLPH DR",".01","S","43.060478","-89.512686","A","0","1","1","1","5","","","","","","","","","","Y","","","","","Y","","","",""
01L0G4NQ8F,"MADISON POLICE DEPARTMENT","04/03/2022","21","DANE","13","MADISON","C","1373","W JOHNSON ST","","N BASSETT ST","0","","43.072286","-89.393519","B","0","1","1","1","5","","","","","","","","","","Y","","","","","Y","","","",""
01L0CZ7RFS,"MADISON POLICE DEPARTMENT","04/04/2022","9","DANE","13","MADISON","C","1373","W DAYTON ST","","N PARK ST","0","","43.070885","-89.400754","B","0","1","1","5","5","","","","","","","","","","Y","","","","","Y","","","",""
01L0GX4FBW,"MADISON POLICE DEPARTMENT","04/06/2022","16","DANE","13","MADISON","C","1373","MONROE ST","","EDGEWOOD AVE",".01","W","43.062356","-89.421007","A","0","1","1","1","5","Y","","","","","","","","","Y","","","","","Y","Y","","",""
01L1K8HJP5,"MADISON POLICE DEPARTMENT","04/07/2022","14","DANE","13","MADISON","C","1373","S FAIR OAKS AVE","","ATWOOD AVE",".01","E","43.093951","-89.340873","B","0","1","1","1","5","","","","","","","","","","Y","","","","","Y","","","",""
01L0JXM7RK,"MADISON POLICE DEPARTMENT","04/12/2022","22","DANE","13","MADISON","C","1373","WEST LAWN AVE","","HARRISON ST","0","","43.065297","-89.418279","B","0","1","1","5","5","","","","","","","","","","Y","","","","","Y","","","",""
01L043FP3H,"MADISON POLICE DEPARTMENT","04/29/2022","16","DANE","13","MADISON","C","1373","WALDORF BLVD","","RITZ DR","0","","43.034176","-89.525076","B","0","1","1","5","1","","","","","","","","","","Y","","","","","Y","","","",""
01L01TJN60,"MADISON POLICE DEPARTMENT","05/06/2022","19","DANE","13","MADISON","C","1373","113 NORTHPORT DR","","KENNEDY RD","0","","43.139952","-89.388134","B","0","1","1","0","5","","","","","","","","","","Y","","","","","Y","","Y","",""
01L02PGFKB,"MADISON POLICE DEPARTMENT","05/08/2022","23","DANE","13","MADISON","C","1373","LANGDON ST","","N FRANCES ST","0","","43.075771","-89.395215","B","0","1","1","5","1","","","","","","","","","","Y","","","","","Y","","","",""
01L0GZCGH1,"MADISON POLICE DEPARTMENT","06/09/2022","5","DANE","13","MADISON","C","1373","HIGHLAND AVE","","UNIVERSITY AVE","0","","43.072031","-89.428645","O","0","0","1","1","9","","","","","","","","","","Y","","","","","Y","","","",""
01L0CTJN39,"MADISON POLICE DEPARTMENT","06/10/2022","15","DANE","13","MADISON","C","1373","LIEN RD","","EAGAN RD","0","","43.121028","-89.307317","B","0","1","1","1","5","","","","","","","","","","Y","","","","Y","Y","","","",""
01L01VRP8C,"MADISON POLICE DEPARTMENT","08/02/2022","14","DANE","13","MADISON","C","1373","E JOHNSON ST","","N BLAIR ST","0","","43.080731","-89.381604","B","0","1","1","5","5","","","","","","","","","","Y","","","","","Y","","","",""
01L01TJN6C,"MADISON POLICE DEPARTMENT","08/17/2022","13","DANE","13","MADISON","C","1373","N PARK ST","","W JOHNSON ST","0","","43.072157","-89.400715","A","0","1","1","5","5","","","","","","","","Y","","Y","","","","","Y","","","",""
01L1LZ426Q,"MADISON POLICE DEPARTMENT","08/19/2022","17","DANE","13","MADISON","C","1373","D'ONOFRIO DR","","WEST TOWNE WAY","0","","43.057633","-89.514188","B","0","1","1","1","5","","","","","","","","","","Y","","","","","Y","","","",""
01L1NGSFB6,"MADISON POLICE DEPARTMENT","08/30/2022","11","DANE","13","MADISON","C","1373","RAMP USH 12 TO OLD SAUK RD","","012",".04","W","43.075024","-89.52283","C","0","1","1","0","1","","","","","","","","","","Y","","","","","Y","","","",""
01L1PZ7RB3,"MADISON POLICE DEPARTMENT","09/05/2022","12","DANE","13","MADISON","C","1373","COTTAGE GROVE RD","","ACEWOOD BLVD",".01","W","43.08419","-89.303164","A","0","1","1","5","5","","","","","","","","","","Y","","","","","Y","","","",""
01L0K3KD88,"MADISON POLICE DEPARTMENT","09/29/2022","18","DANE","13","MADISON","C","1373","MARION ST","","W DAYTON ST",".01","N","43.071021","-89.39473","B","0","1","1","5","1","","","","","","","","","","Y","","","","","Y","","","",""
01L1KBZLXQ,"MADISON POLICE DEPARTMENT","10/08/2022","1","DANE","13","MADISON","C","1373","LANGDON ST","","N LAKE ST","0","","43.075878","-89.397392","C","0","1","1","5","1","","","","","","","","","","Y","","","","","Y","","","",""
01L0TS2F6R,"MADISON POLICE DEPARTMENT","10/11/2022","18","DANE","13","MADISON","C","1373","S HIGH POINT RD","","MINERAL POINT RD","0","","43.060487","-89.517498","K","1","0","1","1","1","","","","","","","","","","Y","","","","","Y","","","",""
01L0CVRPFD,"MADISON POLICE DEPARTMENT","10/19/2022","12","DANE","13","MADISON","C","1373","W WASHINGTON AVE","","S BEDFORD ST",".01","W","43.068737","-89.392582","B","0","1","1","5","5","","","","","","","","","","Y","","","","","Y","","","Y",""
01L0F2KRF9,"MADISON POLICE DEPARTMENT","10/26/2022","18","DANE","13","MADISON","C","1373","N SEGOE RD","","SHEBOYGAN AVE",".01","S","43.072946","-89.456663","A","0","1","1","1","5","","","","","","","","","","Y","","","","","Y","","","",""
01L0GZCGH5,"MADISON POLICE DEPARTMENT","11/01/2022","15","DANE","13","MADISON","C","1373","N PARK ST","","W JOHNSON ST","0","","43.07201","-89.400719","C","0","1","1","0","5","","","","","","","","","","Y","","","","","Y","","","",""
01L0C713B4-1,"MADISON POLICE DEPARTMENT","11/15/2022","10","DANE","13","MADISON","C","1373","N PARK ST","","W DAYTON ST","0","","43.070882","-89.400754","B","0","1","1","5","1","","","","","","","","","","Y","","","","","Y","","","",""
01L0DCL4J7,"MADISON POLICE DEPARTMENT","11/29/2022","16","DANE","13","MADISON","C","1373","COTTAGE GROVE RD","","VERNON AVE",".03","E","43.084152","-89.305019","A","0","1","1","0","5","","","","","","","","","","Y","","","","","Y","","","",""
01L1NFKD7D,"MADISON POLICE DEPARTMENT","11/29/2022","17","DANE","13","MADISON","C","1373","W WASHINGTON AVE","","REGENT ST","0","","43.067012","-89.394995","O","0","0","1","0","1","","","","","","","","","","Y","","","","","Y","","","",""
