"Location","Year","Series","Series Code","Month","Permits"
"Madison, WI",2015,"Units in 5+ Unit Multi-Family Structures",6.0,7.0,546.0
"Madison, WI",2015,"Units in 5+ Unit Multi-Family Structures",6.0,8.0,101.0
"Madison, WI",2015,"Units in 5+ Unit Multi-Family Structures",6.0,9.0,70.0
"Madison, WI",2015,"Units in 5+ Unit Multi-Family Structures",6.0,10.0,110.0
"Madison, WI",2015,"Units in 5+ Unit Multi-Family Structures",6.0,11.0,212.0
"Madison, WI",2015,"Units in 5+ Unit Multi-Family Structures",6.0,12.0,43.0
"Madison, WI",2016,"Total Units",1.0,1.0,544.0
"Madison, WI",2016,"Total Units",1.0,2.0,238.0
"Madison, WI",2016,"Total Units",1.0,3.0,404.0
"Madison, WI",2016,"Total Units",1.0,4.0,331.0
"Madison, WI",2016,"Total Units",1.0,5.0,517.0
"Madison, WI",2016,"Total Units",1.0,6.0,448.0
"Madison, WI",2016,"Total Units",1.0,7.0,401.0
"Madison, WI",2016,"Total Units",1.0,8.0,377.0
"Madison, WI",2016,"Total Units",1.0,9.0,471.0
"Madison, WI",2016,"Total Units",1.0,10.0,507.0
"Madison, WI",2016,"Total Units",1.0,11.0,382.0
"Madison, WI",2016,"Total Units",1.0,12.0,310.0
"Madison, WI",2016,"Units in Single-Family Structures",2.0,1.0,71.0
"Madison, WI",2016,"Units in Single-Family Structures",2.0,2.0,98.0
"Madison, WI",2016,"Units in Single-Family Structures",2.0,3.0,146.0
"Madison, WI",2016,"Units in Single-Family Structures",2.0,4.0,152.0
"Madison, WI",2016,"Units in Single-Family Structures",2.0,5.0,161.0
"Madison, WI",2016,"Units in Single-Family Structures",2.0,6.0,148.0
"Madison, WI",2016,"Units in Single-Family Structures",2.0,7.0,125.0
"Madison, WI",2016,"Units in Single-Family Structures",2.0,8.0,127.0
"Madison, WI",2016,"Units in Single-Family Structures",2.0,9.0,131.0
"Madison, WI",2016,"Units in Single-Family Structures",2.0,10.0,131.0
"Madison, WI",2016,"Units in Single-Family Structures",2.0,11.0,199.0
"Madison, WI",2016,"Units in Single-Family Structures",2.0,12.0,109.0
"Madison, WI",2016,"Units in All Multi-Family Structures",3.0,1.0,473.0
"Madison, WI",2016,"Units in All Multi-Family Structures",3.0,2.0,140.0
"Madison, WI",2016,"Units in All Multi-Family Structures",3.0,3.0,258.0
"Madison, WI",2016,"Units in All Multi-Family Structures",3.0,4.0,179.0
"Madison, WI",2016,"Units in All Multi-Family Structures",3.0,5.0,356.0
"Madison, WI",2016,"Units in All Multi-Family Structures",3.0,6.0,300.0
"Madison, WI",2016,"Units in All Multi-Family Structures",3.0,7.0,276.0
"Madison, WI",2016,"Units in All Multi-Family Structures",3.0,8.0,250.0
"Madison, WI",2016,"Units in All Multi-Family Structures",3.0,9.0,340.0
"Madison, WI",2016,"Units in All Multi-Family Structures",3.0,10.0,376.0
"Madison, WI",2016,"Units in All Multi-Family Structures",3.0,11.0,183.0
"Madison, WI",2016,"Units in All Multi-Family Structures",3.0,12.0,201.0
"Madison, WI",2016,"Units in 2-unit Multi-Family Structures",4.0,1.0,4.0
"Madison, WI",2016,"Units in 2-unit Multi-Family Structures",4.0,2.0,6.0
"Madison, WI",2016,"Units in 2-unit Multi-Family Structures",4.0,3.0,8.0
"Madison, WI",2016,"Units in 2-unit Multi-Family Structures",4.0,4.0,2.0
"Madison, WI",2016,"Units in 2-unit Multi-Family Structures",4.0,5.0,8.0
"Madison, WI",2016,"Units in 2-unit Multi-Family Structures",4.0,6.0,10.0
"Madison, WI",2016,"Units in 2-unit Multi-Family Structures",4.0,7.0,6.0
"Madison, WI",2016,"Units in 2-unit Multi-Family Structures",4.0,8.0,14.0
"Madison, WI",2016,"Units in 2-unit Multi-Family Structures",4.0,9.0,8.0
"Madison, WI",2016,"Units in 2-unit Multi-Family Structures",4.0,10.0,10.0
"Madison, WI",2016,"Units in 2-unit Multi-Family Structures",4.0,11.0,32.0
"Madison, WI",2016,"Units in 2-unit Multi-Family Structures",4.0,12.0,6.0
"Madison, WI",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,1.0,0
"Madison, WI",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,2.0,3.0
"Madison, WI",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0,4.0
"Madison, WI",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0,0
"Madison, WI",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,5.0,35.0
"Madison, WI",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,6.0,6.0
"Madison, WI",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,7.0,3.0
"Madison, WI",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,8.0,7.0
"Madison, WI",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,9.0,3.0
"Madison, WI",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,10.0,10.0
"Madison, WI",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,11.0,11.0
"Madison, WI",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,12.0,6.0
"Madison, WI",2016,"Units in 5+ Unit Multi-Family Structures",6.0,1.0,469.0
"Madison, WI",2016,"Units in 5+ Unit Multi-Family Structures",6.0,2.0,131.0
"Madison, WI",2016,"Units in 5+ Unit Multi-Family Structures",6.0,3.0,246.0
"Madison, WI",2016,"Units in 5+ Unit Multi-Family Structures",6.0,4.0,177.0
"Madison, WI",2016,"Units in 5+ Unit Multi-Family Structures",6.0,5.0,313.0
"Madison, WI",2016,"Units in 5+ Unit Multi-Family Structures",6.0,6.0,284.0
"Madison, WI",2016,"Units in 5+ Unit Multi-Family Structures",6.0,7.0,267.0
"Madison, WI",2016,"Units in 5+ Unit Multi-Family Structures",6.0,8.0,229.0
"Madison, WI",2016,"Units in 5+ Unit Multi-Family Structures",6.0,9.0,329.0
"Madison, WI",2016,"Units in 5+ Unit Multi-Family Structures",6.0,10.0,356.0
"Madison, WI",2016,"Units in 5+ Unit Multi-Family Structures",6.0,11.0,140.0
"Madison, WI",2016,"Units in 5+ Unit Multi-Family Structures",6.0,12.0,189.0
"Madison, WI",2017,"Total Units",1.0,1.0,323.0
"Madison, WI",2017,"Total Units",1.0,2.0,508.0
"Madison, WI",2017,"Total Units",1.0,3.0,285.0
"Madison, WI",2017,"Total Units",1.0,4.0,390.0
"Madison, WI",2017,"Total Units",1.0,5.0,395.0
"Madison, WI",2017,"Total Units",1.0,6.0,478.0
"Madison, WI",2017,"Total Units",1.0,7.0,422.0
"Madison, WI",2017,"Total Units",1.0,8.0,333.0
"Madison, WI",2017,"Total Units",1.0,9.0,317.0
"Madison, WI",2017,"Total Units",1.0,10.0,497.0
"Madison, WI",2017,"Total Units",1.0,11.0,310.0
"Madison, WI",2017,"Total Units",1.0,12.0,412.0
"Madison, WI",2017,"Units in Single-Family Structures",2.0,1.0,94.0
"Madison, WI",2017,"Units in Single-Family Structures",2.0,2.0,109.0
"Madison, WI",2017,"Units in Single-Family Structures",2.0,3.0,150.0
"Madison, WI",2017,"Units in Single-Family Structures",2.0,4.0,160.0
"Madison, WI",2017,"Units in Single-Family Structures",2.0,5.0,153.0
"Madison, WI",2017,"Units in Single-Family Structures",2.0,6.0,161.0
"Madison, WI",2017,"Units in Single-Family Structures",2.0,7.0,147.0
"Madison, WI",2017,"Units in Single-Family Structures",2.0,8.0,168.0
"Madison, WI",2017,"Units in Single-Family Structures",2.0,9.0,146.0
"Madison, WI",2017,"Units in Single-Family Structures",2.0,10.0,132.0
"Madison, WI",2017,"Units in Single-Family Structures",2.0,11.0,135.0
"Madison, WI",2017,"Units in Single-Family Structures",2.0,12.0,90.0
"Madison, WI",2017,"Units in All Multi-Family Structures",3.0,1.0,229.0
"Madison, WI",2017,"Units in All Multi-Family Structures",3.0,2.0,399.0
"Madison, WI",2017,"Units in All Multi-Family Structures",3.0,3.0,135.0
"Madison, WI",2017,"Units in All Multi-Family Structures",3.0,4.0,230.0
"Madison, WI",2017,"Units in All Multi-Family Structures",3.0,5.0,242.0
"Madison, WI",2017,"Units in All Multi-Family Structures",3.0,6.0,317.0
"Madison, WI",2017,"Units in All Multi-Family Structures",3.0,7.0,275.0
"Madison, WI",2017,"Units in All Multi-Family Structures",3.0,8.0,165.0
"Madison, WI",2017,"Units in All Multi-Family Structures",3.0,9.0,171.0
"Madison, WI",2017,"Units in All Multi-Family Structures",3.0,10.0,365.0
"Madison, WI",2017,"Units in All Multi-Family Structures",3.0,11.0,175.0
"Madison, WI",2017,"Units in All Multi-Family Structures",3.0,12.0,322.0
"Madison, WI",2017,"Units in 2-unit Multi-Family Structures",4.0,1.0,16.0
"Madison, WI",2017,"Units in 2-unit Multi-Family Structures",4.0,2.0,4.0
"Madison, WI",2017,"Units in 2-unit Multi-Family Structures",4.0,3.0,2.0
"Madison, WI",2017,"Units in 2-unit Multi-Family Structures",4.0,4.0,4.0
"Madison, WI",2017,"Units in 2-unit Multi-Family Structures",4.0,5.0,10.0
"Madison, WI",2017,"Units in 2-unit Multi-Family Structures",4.0,6.0,6.0
"Madison, WI",2017,"Units in 2-unit Multi-Family Structures",4.0,7.0,4.0
"Madison, WI",2017,"Units in 2-unit Multi-Family Structures",4.0,8.0,10.0
"Madison, WI",2017,"Units in 2-unit Multi-Family Structures",4.0,9.0,2.0
"Madison, WI",2017,"Units in 2-unit Multi-Family Structures",4.0,10.0,4.0
"Madison, WI",2017,"Units in 2-unit Multi-Family Structures",4.0,11.0,12.0
"Madison, WI",2017,"Units in 2-unit Multi-Family Structures",4.0,12.0,8.0
"Madison, WI",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,1.0,0
"Madison, WI",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,2.0,3.0
"Madison, WI",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0,0
"Madison, WI",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0,0
"Madison, WI",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,5.0,3.0
"Madison, WI",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,6.0,0
"Madison, WI",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,7.0,3.0
"Madison, WI",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,8.0,3.0
"Madison, WI",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,9.0,7.0
"Madison, WI",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,10.0,11.0
"Madison, WI",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,11.0,7.0
"Madison, WI",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,12.0,11.0
"Madison, WI",2017,"Units in 5+ Unit Multi-Family Structures",6.0,1.0,213.0
"Madison, WI",2017,"Units in 5+ Unit Multi-Family Structures",6.0,2.0,392.0
"Madison, WI",2017,"Units in 5+ Unit Multi-Family Structures",6.0,3.0,133.0
"Madison, WI",2017,"Units in 5+ Unit Multi-Family Structures",6.0,4.0,226.0
"Madison, WI",2017,"Units in 5+ Unit Multi-Family Structures",6.0,5.0,229.0
"Madison, WI",2017,"Units in 5+ Unit Multi-Family Structures",6.0,6.0,311.0
"Madison, WI",2017,"Units in 5+ Unit Multi-Family Structures",6.0,7.0,268.0
"Madison, WI",2017,"Units in 5+ Unit Multi-Family Structures",6.0,8.0,152.0
"Madison, WI",2017,"Units in 5+ Unit Multi-Family Structures",6.0,9.0,162.0
"Madison, WI",2017,"Units in 5+ Unit Multi-Family Structures",6.0,10.0,350.0
"Madison, WI",2017,"Units in 5+ Unit Multi-Family Structures",6.0,11.0,156.0
"Madison, WI",2017,"Units in 5+ Unit Multi-Family Structures",6.0,12.0,303.0
"Madison, WI",2018,"Total Units",1.0,1.0,228.0
"Madison, WI",2018,"Total Units",1.0,2.0,291.0
"Madison, WI",2018,"Total Units",1.0,3.0,292.0
"Madison, WI",2018,"Total Units",1.0,4.0,384.0
"Madison, WI",2018,"Total Units",1.0,5.0,480.0
"Madison, WI",2018,"Total Units",1.0,6.0,521.0
"Madison, WI",2018,"Total Units",1.0,7.0,350.0
"Madison, WI",2018,"Total Units",1.0,8.0,217.0
"Madison, WI",2018,"Total Units",1.0,9.0,208.0
"Madison, WI",2018,"Total Units",1.0,10.0,271.0
"Madison, WI",2018,"Total Units",1.0,11.0,178.0
"Madison, WI",2018,"Total Units",1.0,12.0,202.0
"Madison, WI",2018,"Units in Single-Family Structures",2.0,1.0,81.0
"Madison, WI",2018,"Units in Single-Family Structures",2.0,2.0,115.0
"Madison, WI",2018,"Units in Single-Family Structures",2.0,3.0,140.0
"Madison, WI",2018,"Units in Single-Family Structures",2.0,4.0,167.0
"Madison, WI",2018,"Units in Single-Family Structures",2.0,5.0,170.0
"Madison, WI",2018,"Units in Single-Family Structures",2.0,6.0,159.0
"Madison, WI",2018,"Units in Single-Family Structures",2.0,7.0,137.0
"Madison, WI",2018,"Units in Single-Family Structures",2.0,8.0,169.0
"Madison, WI",2018,"Units in Single-Family Structures",2.0,9.0,117.0
"Madison, WI",2018,"Units in Single-Family Structures",2.0,10.0,131.0
"Madison, WI",2018,"Units in Single-Family Structures",2.0,11.0,108.0
"Madison, WI",2018,"Units in Single-Family Structures",2.0,12.0,110.0
"Madison, WI",2018,"Units in All Multi-Family Structures",3.0,1.0,147.0
"Madison, WI",2018,"Units in All Multi-Family Structures",3.0,2.0,176.0
"Madison, WI",2018,"Units in All Multi-Family Structures",3.0,3.0,152.0
"Madison, WI",2018,"Units in All Multi-Family Structures",3.0,4.0,217.0
"Madison, WI",2018,"Units in All Multi-Family Structures",3.0,5.0,310.0
"Madison, WI",2018,"Units in All Multi-Family Structures",3.0,6.0,362.0
"Madison, WI",2018,"Units in All Multi-Family Structures",3.0,7.0,213.0
"Madison, WI",2018,"Units in All Multi-Family Structures",3.0,8.0,48.0
"Madison, WI",2018,"Units in All Multi-Family Structures",3.0,9.0,91.0
"Madison, WI",2018,"Units in All Multi-Family Structures",3.0,10.0,140.0
"Madison, WI",2018,"Units in All Multi-Family Structures",3.0,11.0,70.0
"Madison, WI",2018,"Units in All Multi-Family Structures",3.0,12.0,92.0
"Madison, WI",2018,"Units in 2-unit Multi-Family Structures",4.0,1.0,10.0
"Madison, WI",2018,"Units in 2-unit Multi-Family Structures",4.0,2.0,4.0
"Madison, WI",2018,"Units in 2-unit Multi-Family Structures",4.0,3.0,10.0
"Madison, WI",2018,"Units in 2-unit Multi-Family Structures",4.0,4.0,4.0
"Madison, WI",2018,"Units in 2-unit Multi-Family Structures",4.0,5.0,14.0
"Madison, WI",2018,"Units in 2-unit Multi-Family Structures",4.0,6.0,20.0
"Madison, WI",2018,"Units in 2-unit Multi-Family Structures",4.0,7.0,14.0
"Madison, WI",2018,"Units in 2-unit Multi-Family Structures",4.0,8.0,4.0
"Madison, WI",2018,"Units in 2-unit Multi-Family Structures",4.0,9.0,6.0
"Madison, WI",2018,"Units in 2-unit Multi-Family Structures",4.0,10.0,0
"Madison, WI",2018,"Units in 2-unit Multi-Family Structures",4.0,11.0,2.0
"Madison, WI",2018,"Units in 2-unit Multi-Family Structures",4.0,12.0,12.0
"Madison, WI",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,1.0,4.0
"Madison, WI",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,2.0,26.0
"Madison, WI",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0,3.0
"Madison, WI",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0,0
"Madison, WI",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,5.0,6.0
"Madison, WI",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,6.0,7.0
"Madison, WI",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,7.0,3.0
"Madison, WI",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,8.0,0
"Madison, WI",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,9.0,8.0
"Madison, WI",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,10.0,11.0
"Madison, WI",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,11.0,4.0
"Madison, WI",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,12.0,4.0
"Madison, WI",2018,"Units in 5+ Unit Multi-Family Structures",6.0,1.0,133.0
"Madison, WI",2018,"Units in 5+ Unit Multi-Family Structures",6.0,2.0,146.0
"Madison, WI",2018,"Units in 5+ Unit Multi-Family Structures",6.0,3.0,139.0
"Madison, WI",2018,"Units in 5+ Unit Multi-Family Structures",6.0,4.0,213.0
"Madison, WI",2018,"Units in 5+ Unit Multi-Family Structures",6.0,5.0,290.0
"Madison, WI",2018,"Units in 5+ Unit Multi-Family Structures",6.0,6.0,335.0
"Madison, WI",2018,"Units in 5+ Unit Multi-Family Structures",6.0,7.0,196.0
"Madison, WI",2018,"Units in 5+ Unit Multi-Family Structures",6.0,8.0,44.0
"Madison, WI",2018,"Units in 5+ Unit Multi-Family Structures",6.0,9.0,77.0
"Madison, WI",2018,"Units in 5+ Unit Multi-Family Structures",6.0,10.0,129.0
"Madison, WI",2018,"Units in 5+ Unit Multi-Family Structures",6.0,11.0,64.0
"Madison, WI",2018,"Units in 5+ Unit Multi-Family Structures",6.0,12.0,76.0
"Madison, WI",2019,"Total Units",1.0,1.0,166.0
"Madison, WI",2019,"Total Units",1.0,2.0,268.0
"Madison, WI",2019,"Total Units",1.0,3.0,224.0
"Madison, WI",2019,"Total Units",1.0,4.0,595.0
"Madison, WI",2019,"Total Units",1.0,5.0,253.0
"Madison, WI",2019,"Total Units",1.0,6.0,255.0
"Madison, WI",2019,"Total Units",1.0,7.0,415.0
"Madison, WI",2019,"Total Units",1.0,8.0,403.0
"Madison, WI",2019,"Total Units",1.0,9.0,298.0
"Madison, WI",2019,"Total Units",1.0,10.0,287.0
"Madison, WI",2019,"Total Units",1.0,11.0,309.0
"Madison, WI",2019,"Total Units",1.0,12.0,263.0
"Madison, WI",2019,"Units in Single-Family Structures",2.0,1.0,86.0
"Madison, WI",2019,"Units in Single-Family Structures",2.0,2.0,88.0
"Madison, WI",2019,"Units in Single-Family Structures",2.0,3.0,123.0
"Madison, WI",2019,"Units in Single-Family Structures",2.0,4.0,165.0
"Madison, WI",2019,"Units in Single-Family Structures",2.0,5.0,119.0
"Madison, WI",2019,"Units in Single-Family Structures",2.0,6.0,129.0
"Madison, WI",2019,"Units in Single-Family Structures",2.0,7.0,157.0
"Madison, WI",2019,"Units in Single-Family Structures",2.0,8.0,129.0
"Madison, WI",2019,"Units in Single-Family Structures",2.0,9.0,155.0
"Madison, WI",2019,"Units in Single-Family Structures",2.0,10.0,164.0
"Madison, WI",2019,"Units in Single-Family Structures",2.0,11.0,112.0
"Madison, WI",2019,"Units in Single-Family Structures",2.0,12.0,121.0
"Madison, WI",2019,"Units in All Multi-Family Structures",3.0,1.0,80.0
"Madison, WI",2019,"Units in All Multi-Family Structures",3.0,2.0,180.0
"Madison, WI",2019,"Units in All Multi-Family Structures",3.0,3.0,101.0
"Madison, WI",2019,"Units in All Multi-Family Structures",3.0,4.0,430.0
"Madison, WI",2019,"Units in All Multi-Family Structures",3.0,5.0,134.0
"Madison, WI",2019,"Units in All Multi-Family Structures",3.0,6.0,126.0
"Madison, WI",2019,"Units in All Multi-Family Structures",3.0,7.0,258.0
"Madison, WI",2019,"Units in All Multi-Family Structures",3.0,8.0,274.0
"Madison, WI",2019,"Units in All Multi-Family Structures",3.0,9.0,143.0
"Madison, WI",2019,"Units in All Multi-Family Structures",3.0,10.0,123.0
"Madison, WI",2019,"Units in All Multi-Family Structures",3.0,11.0,197.0
"Madison, WI",2019,"Units in All Multi-Family Structures",3.0,12.0,142.0
"Madison, WI",2019,"Units in 2-unit Multi-Family Structures",4.0,1.0,12.0
"Madison, WI",2019,"Units in 2-unit Multi-Family Structures",4.0,2.0,8.0
"Madison, WI",2019,"Units in 2-unit Multi-Family Structures",4.0,3.0,10.0
"Madison, WI",2019,"Units in 2-unit Multi-Family Structures",4.0,4.0,22.0
"Madison, WI",2019,"Units in 2-unit Multi-Family Structures",4.0,5.0,4.0
"Madison, WI",2019,"Units in 2-unit Multi-Family Structures",4.0,6.0,6.0
"Madison, WI",2019,"Units in 2-unit Multi-Family Structures",4.0,7.0,12.0
"Madison, WI",2019,"Units in 2-unit Multi-Family Structures",4.0,8.0,2.0
"Madison, WI",2019,"Units in 2-unit Multi-Family Structures",4.0,9.0,12.0
"Madison, WI",2019,"Units in 2-unit Multi-Family Structures",4.0,10.0,8.0
"Madison, WI",2019,"Units in 2-unit Multi-Family Structures",4.0,11.0,0
"Madison, WI",2019,"Units in 2-unit Multi-Family Structures",4.0,12.0,8.0
"Madison, WI",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,1.0,3.0
"Madison, WI",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,2.0,6.0
"Madison, WI",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0,8.0
"Madison, WI",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0,6.0
"Madison, WI",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,5.0,0
"Madison, WI",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,6.0,7.0
"Madison, WI",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,7.0,7.0
"Madison, WI",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,8.0,3.0
"Madison, WI",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,9.0,3.0
"Madison, WI",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,10.0,3.0
"Madison, WI",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,11.0,3.0
"Madison, WI",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,12.0,0
"Madison, WI",2019,"Units in 5+ Unit Multi-Family Structures",6.0,1.0,65.0
"Madison, WI",2019,"Units in 5+ Unit Multi-Family Structures",6.0,2.0,166.0
"Madison, WI",2019,"Units in 5+ Unit Multi-Family Structures",6.0,3.0,83.0
"Madison, WI",2019,"Units in 5+ Unit Multi-Family Structures",6.0,4.0,402.0
"Madison, WI",2019,"Units in 5+ Unit Multi-Family Structures",6.0,5.0,130.0
"Madison, WI",2019,"Units in 5+ Unit Multi-Family Structures",6.0,6.0,113.0
"Madison, WI",2019,"Units in 5+ Unit Multi-Family Structures",6.0,7.0,239.0
"Madison, WI",2019,"Units in 5+ Unit Multi-Family Structures",6.0,8.0,269.0
"Madison, WI",2019,"Units in 5+ Unit Multi-Family Structures",6.0,9.0,128.0
"Madison, WI",2019,"Units in 5+ Unit Multi-Family Structures",6.0,10.0,112.0
"Madison, WI",2019,"Units in 5+ Unit Multi-Family Structures",6.0,11.0,194.0
"Madison, WI",2019,"Units in 5+ Unit Multi-Family Structures",6.0,12.0,134.0
"Madison, WI",2020,"Total Units",1.0,1.0,177.0
"Madison, WI",2020,"Total Units",1.0,2.0,382.0
"Madison, WI",2020,"Total Units",1.0,3.0,479.0
"Madison, WI",2020,"Total Units",1.0,4.0,184.0
"Madison, WI",2020,"Total Units",1.0,5.0,471.0
"Madison, WI",2020,"Total Units",1.0,6.0,282.0
"Madison, WI",2020,"Total Units",1.0,7.0,559.0
"Madison, WI",2020,"Total Units",1.0,8.0,599.0
"Madison, WI",2020,"Total Units",1.0,9.0,566.0
"Madison, WI",2020,"Total Units",1.0,10.0,410.0
"Madison, WI",2020,"Total Units",1.0,11.0,186.0
"Madison, WI",2020,"Total Units",1.0,12.0,348.0
"Madison, WI",2020,"Units in Single-Family Structures",2.0,1.0,101.0
"Madison, WI",2020,"Units in Single-Family Structures",2.0,2.0,134.0
"Madison, WI",2020,"Units in Single-Family Structures",2.0,3.0,142.0
"Madison, WI",2020,"Units in Single-Family Structures",2.0,4.0,84.0
"Madison, WI",2020,"Units in Single-Family Structures",2.0,5.0,128.0
"Madison, WI",2020,"Units in Single-Family Structures",2.0,6.0,158.0
"Madison, WI",2020,"Units in Single-Family Structures",2.0,7.0,136.0
"Madison, WI",2020,"Units in Single-Family Structures",2.0,8.0,167.0
"Madison, WI",2020,"Units in Single-Family Structures",2.0,9.0,143.0
"Madison, WI",2020,"Units in Single-Family Structures",2.0,10.0,168.0
"Madison, WI",2020,"Units in Single-Family Structures",2.0,11.0,127.0
"Madison, WI",2020,"Units in Single-Family Structures",2.0,12.0,153.0
"Madison, WI",2020,"Units in All Multi-Family Structures",3.0,1.0,76.0
"Madison, WI",2020,"Units in All Multi-Family Structures",3.0,2.0,248.0
"Madison, WI",2020,"Units in All Multi-Family Structures",3.0,3.0,337.0
"Madison, WI",2020,"Units in All Multi-Family Structures",3.0,4.0,100.0
"Madison, WI",2020,"Units in All Multi-Family Structures",3.0,5.0,343.0
"Madison, WI",2020,"Units in All Multi-Family Structures",3.0,6.0,124.0
"Madison, WI",2020,"Units in All Multi-Family Structures",3.0,7.0,423.0
"Madison, WI",2020,"Units in All Multi-Family Structures",3.0,8.0,432.0
"Madison, WI",2020,"Units in All Multi-Family Structures",3.0,9.0,423.0
"Madison, WI",2020,"Units in All Multi-Family Structures",3.0,10.0,242.0
"Madison, WI",2020,"Units in All Multi-Family Structures",3.0,11.0,59.0
"Madison, WI",2020,"Units in All Multi-Family Structures",3.0,12.0,195.0
"Madison, WI",2020,"Units in 2-unit Multi-Family Structures",4.0,1.0,10.0
"Madison, WI",2020,"Units in 2-unit Multi-Family Structures",4.0,2.0,4.0
"Madison, WI",2020,"Units in 2-unit Multi-Family Structures",4.0,3.0,6.0
"Madison, WI",2020,"Units in 2-unit Multi-Family Structures",4.0,4.0,8.0
"Madison, WI",2020,"Units in 2-unit Multi-Family Structures",4.0,5.0,2.0
"Madison, WI",2020,"Units in 2-unit Multi-Family Structures",4.0,6.0,12.0
"Madison, WI",2020,"Units in 2-unit Multi-Family Structures",4.0,7.0,14.0
"Madison, WI",2020,"Units in 2-unit Multi-Family Structures",4.0,8.0,14.0
"Madison, WI",2020,"Units in 2-unit Multi-Family Structures",4.0,9.0,18.0
"Madison, WI",2020,"Units in 2-unit Multi-Family Structures",4.0,10.0,10.0
"Madison, WI",2020,"Units in 2-unit Multi-Family Structures",4.0,11.0,2.0
"Madison, WI",2020,"Units in 2-unit Multi-Family Structures",4.0,12.0,4.0
"Madison, WI",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,1.0,0
"Madison, WI",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,2.0,3.0
"Madison, WI",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0,0
"Madison, WI",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0,0
"Madison, WI",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,5.0,0
"Madison, WI",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,6.0,0
"Madison, WI",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,7.0,0
"Madison, WI",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,8.0,0
"Madison, WI",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,9.0,0
"Madison, WI",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,10.0,0
"Madison, WI",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,11.0,3.0
"Madison, WI",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,12.0,28.0
"Madison, WI",2020,"Units in 5+ Unit Multi-Family Structures",6.0,1.0,66.0
"Madison, WI",2020,"Units in 5+ Unit Multi-Family Structures",6.0,2.0,241.0
"Madison, WI",2020,"Units in 5+ Unit Multi-Family Structures",6.0,3.0,331.0
"Madison, WI",2020,"Units in 5+ Unit Multi-Family Structures",6.0,4.0,92.0
